dates,AI.PA,ALV.DE,ABI.BR,MTS.MC,ASML.AS,G.MI,CS.PA,BBVA.MC,BBVA.MC,BAS.F,BAYN.DE,BMW.DE,BNP.PA,CA.PA,CRH.L,DAI.F,BN.PA,DBK.DE,DBK.DE,ENEL.MI,ENGI.PA,ENGI.PA,ENI.MI,EOAN.F,EI.PA,IBE.MC,ITX.MC,INGA.AS,ISP.MI,OR.PA,MC.PA,MUV2.DE,ORA.PA,PHIA.AS,REP.F,RWE.F,SGO.PA,SAN.PA,SAP.F,SU.PA,SIE.F,GLE.PA,TEF.MC,FP.PA,UL.AS,UCG.MI,UNA.AS,DG.PA,VIV.PA,VOW.F
1/31/2014,74.605858,97.7547,62.210182,24.625685,60.54689,13.484681,16.22883,7.051352,7.051352,69.115204,87.612549,70.207466,49.665306,23.002808,1418.820435,52.852425,44.120846,28.498625,28.498625,2.933071,12.98097,13.336907,13.251321,10.165856,70.45665,4.017184,96.974342,8.660775,1.692908,113.413605,121.137497,127.790909,7.769125,21.482649,15.36842,24.335794,36.799862,13.980629,53.134598,54.164719,84.52813,36.117744,8.663581,34.527168,150.457916,27.569941,24.341484,42.975281,15.256339,170.407471
2/3/2014,74.357704,95.978043,61.220768,24.056475,60.43153,13.148615,15.587997,6.81498,6.81498,67.58432,87.012886,69.486465,48.195663,22.818281,1413.401611,51.472435,44.408947,27.966648,27.966648,2.848231,12.949281,13.304347,12.983937,10.070615,71.203484,3.967156,18.956861,8.478581,1.644058,113.227684,118.800011,127.749207,7.569311,21.20414,14.942377,24.09359,35.860149,13.975028,52.082485,53.269363,82.949432,35.173599,8.500811,34.058273,151.636673,26.482929,24.227268,42.010735,14.954121,167.197571
2/4/2014,74.605858,96.886108,61.019394,24.076391,60.114281,13.241034,15.762771,6.892179,6.892179,66.758011,85.885178,69.74707,49.11203,23.412365,1417.014038,52.009758,43.846241,27.724493,27.724493,2.877665,12.937398,13.292139,12.921022,10.050214,70.570091,3.946091,94.521523,8.560436,1.681958,112.251579,119.304184,126.288971,7.522744,21.341318,15.108207,23.917925,36.436253,13.846146,52.478199,53.423107,82.814117,36.242195,8.459141,33.952251,151.384079,26.779406,24.148193,42.656723,14.835526,165.934387
2/5/2014,74.854027,96.807152,60.896812,24.46587,60.056602,13.098205,15.608804,6.987683,6.987683,67.061569,84.882767,69.390907,49.622082,23.416868,1403.467285,52.248569,43.958782,27.903124,27.903124,2.891517,13.091887,13.450863,12.779465,10.04267,71.165665,3.926782,18.921825,8.759353,1.713121,112.344536,119.487518,126.998215,7.501576,20.854967,15.141725,23.966721,36.237919,13.952613,52.069355,53.504509,83.084755,36.581234,8.409887,34.152046,148.058365,26.779406,24.094072,42.448765,14.724586,168.273849
2/6/2014,75.790604,98.346909,61.719864,24.725458,61.277534,13.400665,15.958347,7.131734,7.131734,68.010536,85.258682,70.746056,50.771862,23.862431,1443.204956,53.56118,44.859112,28.363649,28.363649,3.019644,13.289948,13.654357,12.944614,10.214206,71.32637,3.971545,19.210905,8.85441,1.763656,114.808037,122.558327,127.832626,7.659059,21.457708,15.332254,24.450243,37.319298,13.902179,52.783894,54.625973,84.212395,37.388046,8.549987,34.808498,148.984482,27.149927,24.400183,44.776054,15.275467,170.950302
2/7/2014,77.247452,99.570808,62.472855,24.955221,61.392899,13.551894,16.149765,7.202566,7.202566,68.71508,85.437675,71.058792,51.446171,24.033457,1479.330322,54.372292,44.65654,28.129421,28.129421,3.085439,13.45632,13.825291,12.9918,10.279185,71.988121,4.009285,97.675156,8.902818,1.76534,114.808037,123.01667,127.498871,7.751347,21.520063,15.502497,24.661396,38.117348,13.947011,52.605724,55.014862,84.482132,37.675575,8.644661,35.208092,152.099716,28.113396,24.555456,45.183109,15.290769,172.159698
2/10/2014,78.240082,99.254959,62.490372,24.146341,61.537106,13.593903,16.141445,7.068861,7.068861,68.232338,85.428719,71.232513,51.01392,24.033457,1474.814575,54.098511,45.043682,27.883255,27.883255,3.092365,13.428591,13.796801,13.04685,10.237608,72.574226,3.99612,19.272224,8.850009,1.753549,119.920937,122.375008,128.12468,7.651438,21.478491,15.536015,24.412094,37.531799,13.868561,52.586975,54.987728,84.16729,37.701324,8.542402,35.020519,153.909958,27.989954,24.630875,44.899948,15.19513,173.707047
2/11/2014,78.92849,101.071091,63.768723,24.216192,62.767651,13.543494,16.411924,7.195405,7.195405,69.489212,88.60601,73.360817,52.1637,24.177477,1493.780273,56.09856,45.286774,28.192945,28.192945,3.085439,13.472162,13.841568,13.212,10.326763,72.829475,3.998753,97.105736,8.946826,1.802399,116.016541,123.291672,129.876953,7.713246,21.698807,15.407229,24.743019,38.089016,13.868561,53.837883,56.353378,85.069405,37.993153,8.591657,35.542427,157.151474,28.533413,24.843822,45.988377,15.302243,177.818542
2/12/2014,78.952545,101.386925,64.425407,24.435949,62.431179,13.845952,16.49515,7.156406,7.156406,69.81974,88.695518,73.812523,52.604595,24.145971,1491.070801,56.689617,45.052689,28.514578,28.514578,3.106216,13.515738,13.886337,13.37715,10.367567,71.846306,4.009285,19.473709,9.272486,1.810822,114.389702,122.695839,130.502762,7.722559,21.85261,15.527193,24.747454,38.71706,13.969423,54.049805,56.606613,85.358086,39.782734,8.568906,35.880856,156.688416,29.151012,24.706291,46.006073,15.482047,180.604538
2/13/2014,79.664917,102.255516,64.09269,24.316065,61.950493,13.854356,16.60334,7.127755,7.127755,70.715652,89.492073,74.151329,51.264629,24.033457,1469.395752,56.976189,45.412819,28.387527,28.387527,3.133919,13.606847,13.979943,13.353557,10.465036,72.640404,4.006652,19.421146,9.241679,1.795661,114.761551,122.28334,132.1716,7.782673,21.740376,15.536015,25.244284,38.731224,13.975028,54.143574,56.787495,85.113602,40.143227,8.587903,35.880856,158.077652,29.052219,24.590948,46.218441,15.478219,181.913025
2/14/2014,80.049225,102.373947,64.723106,24.435949,62.34465,14.072799,16.719854,7.116614,7.116614,71.672447,90.485535,74.707283,50.789154,24.105467,1465.783203,57.144211,45.34079,28.33585,28.33585,3.20664,13.808869,14.187505,13.573759,10.473351,72.886185,4.054924,97.543747,9.329696,1.819244,114.296745,123.566673,131.879547,7.815694,21.723747,15.52984,25.595613,38.599007,13.88537,54.554298,57.022633,85.70089,40.512299,8.591657,36.239658,159.761566,29.743961,24.577637,46.528168,15.673326,184.71225
2/17/2014,79.512863,102.255516,65.029564,24.455864,63.200272,14.055995,16.653278,7.169139,7.169139,71.499344,90.35128,73.777786,50.5298,23.99295,1486.555542,56.860195,45.439831,28.343872,28.343872,3.175474,13.804907,14.183436,13.565893,10.484754,72.980728,4.05668,19.193388,9.338499,1.844511,113.692497,123.93335,131.670975,7.81146,22.006414,15.592466,25.592951,38.438454,40.910851,54.817791,56.977417,86.133904,40.473675,8.549987,36.117336,159.59317,29.76861,24.928112,46.404278,15.703928,184.472458
2/18/2014,78.53624,102.018616,64.618034,24.056475,62.575378,14.055995,16.60334,7.085575,7.085575,71.628944,90.664543,73.508492,50.469292,23.565388,1493.780273,56.899429,45.358803,28.506647,28.506647,3.204909,13.769258,14.146808,13.565893,10.540646,72.697136,4.044392,18.422499,9.334096,1.868094,113.320648,124.437523,131.879547,7.876655,21.939905,15.326963,25.756195,38.547062,13.879767,54.725895,57.438663,85.421234,40.409306,8.549987,36.239658,159.424789,29.620422,25.034584,46.65205,15.78044,184.332733
2/19/2014,79.040604,102.373947,64.828178,24.206284,62.363884,14.098003,16.470182,7.095125,7.095125,71.742027,91.201546,73.838593,50.469292,23.44837,1489.264771,56.264023,45.880993,28.236601,28.236601,3.213566,14.050506,14.435769,13.628807,10.541417,73.519577,4.110219,18.334896,9.219677,1.88157,113.506561,124.895836,131.837845,7.907982,21.881708,15.464565,26.188259,38.934277,13.89658,54.528038,57.529102,85.70269,40.168976,8.602993,36.23151,160.519302,29.175758,25.145494,46.280392,15.987021,183.501007
2/20/2014,78.912498,102.452919,64.819427,23.916676,62.161999,14.039191,16.270441,7.099899,7.099899,71.585472,90.575035,73.343437,50.590321,23.78142,1484.749146,56.520733,46.547241,27.990433,27.990433,3.268972,14.16934,14.557863,13.620942,10.669833,72.640404,4.109342,18.518856,9.263683,1.88157,113.924904,125.720818,131.545792,7.945236,21.291433,15.839448,26.310694,38.934277,13.862957,54.368626,59.138939,85.363487,40.100311,8.587903,36.606617,160.85611,29.002823,25.26972,46.121105,15.921986,181.881882
2/21/2014,78.98455,101.939659,64.854446,23.926582,62.421562,13.963577,16.324537,7.083187,7.083187,71.533264,90.754044,74.029701,50.685417,23.943441,1492.877197,56.990692,45.87199,27.974575,27.974575,3.253389,14.264411,14.655536,13.6524,10.82851,72.810555,4.111975,92.857101,9.281287,1.84788,113.460083,125.995834,131.295471,7.987571,21.075279,15.90384,27.040857,40.402874,13.941403,54.340496,59.591145,85.403183,40.589546,8.602993,37.185604,161.2771,28.829887,25.376192,46.908672,15.941114,181.005768
2/24/2014,79.440811,103.282013,65.37104,23.746855,62.98877,13.913167,16.341183,7.220076,7.220076,72.629227,91.470039,73.482422,51.299206,24.109966,1520.87439,57.716503,45.862988,28.343872,28.343872,3.262047,14.280257,14.671819,13.699585,10.898032,74.294754,4.16288,18.5977,9.342898,1.88157,114.575638,127.1875,132.421936,8.139125,21.241552,16.022923,27.170387,41.248142,14.109506,54.528038,59.437397,86.106834,41.156036,8.671165,37.703438,161.066605,29.200407,25.637936,47.48386,16.258635,175.757599
2/25/2014,79.536827,103.439934,65.029564,23.277517,60.8353,13.862758,16.1248,7.294091,7.294091,72.150826,90.664543,72.92646,51.437523,24.08296,1614.800049,57.297729,46.259132,28.232685,28.232685,3.243001,14.082191,14.468326,13.746772,10.673605,74.805244,4.194478,18.49258,9.386907,1.883254,116.388382,125.904175,132.380203,8.15352,21.22077,16.243441,26.803974,41.035648,14.014252,54.661194,59.247475,86.873634,40.799831,8.640908,37.842064,161.361267,29.175758,25.655685,47.740482,16.078835,176.336334
2/26/2014,79.344719,103.439934,66.84201,22.868124,60.864147,13.761936,15.875126,7.232014,7.232014,72.871902,89.814278,73.239189,51.039856,24.073961,1581.384155,57.314789,46.304146,27.8396,27.8396,3.211834,13.9079,14.289253,13.746772,10.412915,74.550003,4.224319,18.40498,9.263683,1.86641,114.854523,123.887512,132.463638,7.878349,21.13763,16.368692,25.816526,40.52565,14.036663,54.631187,57.908955,87.021576,41.078785,8.693914,37.964386,161.150803,28.854534,25.558081,47.351128,16.143869,175.079758
2/27/2014,79.440811,101.071091,66.386719,23.047853,60.383465,13.652715,15.737803,7.189037,7.189037,71.494125,89.366776,72.796165,51.134953,24.028954,1588.609253,57.249119,46.205112,27.791935,27.791935,3.215297,14.747684,15.152062,13.668128,10.422772,72.158279,4.237484,90.667068,9.246081,1.86641,113.971382,124.300018,131.545792,7.789447,21.037867,16.181694,25.293968,40.766483,14.036663,54.528038,58.496815,86.422577,41.370609,8.5159,37.789055,161.108704,28.706347,25.513721,47.952854,15.788093,174.292389
2/28/2014,79.857033,102.413437,66.500542,22.918058,60.614193,13.686323,15.762771,7.158794,7.158794,72.325668,92.09655,73.143631,51.402943,24.051455,1592.221802,57.400082,46.079067,27.982508,27.982508,3.220492,14.727876,15.131712,13.746772,10.42046,71.524902,4.227829,18.273575,9.303291,1.891677,114.110817,123.612511,132.380203,7.678533,21.083593,16.181694,25.535284,41.08287,14.199166,54.74934,58.560123,87.008949,41.520817,8.413718,38.35173,160.729813,28.484015,25.491535,47.899769,15.8493,174.655853
3/3/2014,77.895828,99.057556,64.871948,21.899427,59.893166,13.232632,15.271747,6.951869,6.951869,69.193481,87.800507,70.928482,49.509697,23.358358,1546.161987,55.369328,44.917637,27.120968,27.120968,3.104485,14.438704,14.834612,13.463657,10.199119,69.076447,4.176923,18.072092,8.781358,1.815875,112.205093,120.129166,128.667053,7.49565,20.489161,15.866794,25.366714,39.165668,14.081491,52.97612,57.755203,83.626022,39.267746,8.228119,37.691204,158.54071,26.730009,24.861568,46.395432,15.585336,169.412399
3/4/2014,80.129234,100.202507,66.290398,22.558502,62.277355,13.652715,15.721158,7.187444,7.187444,71.352348,90.619781,71.910103,51.083084,23.99745,1604.865723,57.784733,46.14209,27.54978,27.54978,3.255121,14.822947,15.229387,13.801819,10.369882,69.81382,4.224319,18.518856,9.127259,1.879886,114.529152,122.054153,130.919983,7.693773,21.108534,16.088196,25.806767,40.365101,14.019853,53.865074,59.301735,86.242149,40.598129,8.409887,38.34359,164.392334,28.162889,25.598011,47.48386,15.788093,172.81395
3/5/2014,79.777023,99.649773,65.668755,22.498655,62.719589,13.719929,15.696191,7.313987,7.313987,70.683464,89.492073,71.649498,51.316498,25.046101,1589.044189,58.58987,45.655907,27.355196,27.355196,3.35035,14.957626,15.367764,13.793959,10.394056,69.180435,4.240117,92.900902,9.118458,1.927051,112.948792,121.229164,130.335876,7.759813,20.884064,16.201099,25.815638,40.4501,14.047872,53.527504,59.193207,86.314323,40.924286,8.489396,38.266113,163.087296,28.903931,25.478226,47.926304,15.734535,171.715988
3/6/2014,79.0886,100.005104,65.878883,22.608437,63.421391,13.711528,15.737803,7.321149,7.321149,70.541679,89.134064,72.170708,51.437523,25.118111,1608.411499,58.872189,45.655907,27.664886,27.664886,3.345156,15.084387,15.498,13.770364,10.307131,69.681473,4.256793,18.737862,9.162467,1.954003,112.948792,120.679176,130.169006,8.576859,21.233238,16.186104,25.13427,40.775925,14.059078,53.674721,58.795269,85.973328,40.774086,8.625741,38.376202,165.150085,29.348694,25.265278,47.749332,15.872254,171.976547
3/7/2014,78.864494,98.070534,64.968277,22.179028,63.075294,13.577101,15.521419,7.170732,7.170732,69.576195,86.556435,71.110909,50.547096,25.217125,1563.221069,57.656799,45.493847,26.918455,26.918455,3.30187,14.850676,15.257876,13.636671,10.196032,69.23716,4.23134,18.518856,8.982034,1.916944,112.01918,120.679176,127.957787,8.66576,20.929787,16.095249,25.090799,40.043991,14.047872,52.699497,58.243584,83.71624,40.26339,8.55757,37.625965,164.687012,28.978077,25.132187,47.129898,15.539432,170.029846
3/10/2014,79.008507,97.004547,65.05584,21.759628,62.892624,13.602305,15.517258,7.226442,7.226442,69.019524,86.314789,69.946861,50.754574,25.298136,1569.677002,56.822666,45.376808,26.537313,26.537313,3.31399,14.985358,15.396254,13.699585,10.075932,69.23716,4.248016,18.369936,8.91602,1.923682,111.647324,120.404182,127.248543,9.0383,20.788452,15.914425,24.878759,40.520927,14.014252,52.248459,58.560123,83.084755,40.362095,8.644661,37.919533,162.245346,29.842754,24.954731,47.413063,15.527954,165.545441
3/11/2014,78.848488,96.886108,65.143394,22.069248,62.556156,13.62751,15.409064,7.186649,7.186649,69.541397,85.589821,70.546257,50.184002,24.938086,1581.66626,57.399227,45.313786,26.318943,26.318943,3.307064,15.274527,15.693352,13.72318,10.13791,69.076447,4.258549,18.352417,9.114057,1.895046,111.833252,119.991684,127.707489,8.970565,20.921474,15.9303,25.290419,39.940105,13.952613,52.499763,57.881821,83.734276,39.868568,8.602993,37.825756,159.972046,31.695555,24.799458,47.466164,15.428488,167.811234
3/12/2014,77.975914,96.254417,64.206528,22.009306,62.806107,13.694722,15.275907,7.107859,7.107859,68.019234,85.428719,69.703636,49.67395,24.830067,1559.532227,56.612858,44.634029,25.786968,25.786968,3.348619,15.238876,15.656722,13.628807,10.424232,67.923126,4.240117,18.107134,9.043644,1.900099,110.299385,118.250008,126.956497,8.936698,20.800924,15.655094,25.306389,39.69455,14.008648,51.77116,56.498085,81.91201,39.486618,8.538649,37.70752,157.867142,31.868492,24.577637,47.545799,15.409359,166.772736
3/13/2014,76.847229,95.267395,63.733696,21.410177,62.440792,13.577101,15.017909,7.027476,7.027476,65.235832,83.343361,69.599396,48.792168,24.429512,1540.164917,54.798744,44.553005,25.048466,25.048466,3.410951,15.024969,15.43695,13.526572,10.126509,67.440994,4.200621,17.888132,8.766395,1.864725,108.300697,117.5625,124.66185,8.720794,20.123354,15.562476,24.507912,39.118443,14.19356,50.731239,55.71125,80.044624,38.611137,8.390968,37.279392,158.16185,30.880369,24.493345,46.944073,15.202782,165.772003
3/14/2014,76.150764,95.148949,63.182091,21.410177,62.113922,13.383862,14.75575,6.925606,6.925606,66.627533,85.070732,68.852318,47.77206,23.947943,1516.186157,54.926674,44.458466,24.667324,24.667324,3.371128,14.949707,15.359625,13.471521,10.14014,67.223572,4.226951,89.04644,8.512027,1.812506,108.579582,116.187508,123.910873,8.564158,19.853161,15.349013,25.209684,38.816227,14.165542,50.814697,55.340446,81.650391,37.765701,8.28871,37.511799,156.225342,30.435608,24.595387,46.342331,15.225732,164.358719
3/17/2014,76.518974,97.044044,63.304665,21.639839,62.642685,13.568699,15.063684,6.998825,6.998825,68.019234,85.518227,69.564644,48.947773,24.334997,1529.097656,55.995354,44.791592,24.917501,24.917501,3.495792,15.195304,15.611955,13.6524,10.295045,67.66787,4.293657,18.107134,8.8016,1.827666,108.719017,117.333336,124.912178,8.619193,20.152454,15.482208,25.542381,39.274277,14.165542,52.033722,57.212559,84.519119,38.057526,8.398552,37.899147,157.867142,32.11557,24.630875,47.014862,15.401709,165.537872
3/18/2014,77.215446,97.083519,63.847527,21.749619,63.065678,13.644313,15.255099,7.06329,7.06329,68.063591,85.28553,70.120605,49.846851,24.717554,1535.553345,56.531826,44.90863,25.314503,25.314503,3.537346,15.607271,16.035223,13.801819,10.365337,68.395798,4.304188,90.316666,8.872013,1.886624,108.486618,118.341682,125.454544,8.640361,20.273003,15.703608,25.768616,39.86927,14.171146,52.607605,57.040726,85.520462,38.66264,8.478061,38.5923,158.667007,32.263756,24.763966,47.475014,15.183652,166.583908
3/19/2014,76.71109,96.096481,63.436001,21.979286,63.257954,13.501485,15.242616,7.059312,7.059312,67.923553,85.84938,75.228493,48.973717,24.713053,1522.641846,56.014122,44.980659,25.767099,25.767099,3.549467,15.615195,16.04336,13.77823,10.307131,68.944099,4.305066,94.696709,8.907219,1.905153,108.533096,117.608345,125.579727,8.58956,20.239748,15.72566,25.576982,39.793713,14.204767,52.511959,56.977417,86.061729,38.529602,8.459141,38.563763,157.909256,32.016678,24.67524,47.165291,15.072712,167.585602
3/20/2014,76.927238,95.780647,63.803761,22.428707,64.363525,13.585503,15.841835,6.974153,6.974153,67.366867,86.20739,75.836571,49.172546,24.852573,1518.952881,56.035442,44.507992,25.850491,25.850491,3.575438,15.551814,15.97824,13.833277,10.341935,69.81382,4.325253,18.764141,9.118458,1.928735,108.161255,118.525009,127.206825,8.653059,20.152454,15.791816,25.768616,39.892883,14.182355,52.493202,57.465794,86.602997,38.860054,8.481812,38.522987,155.762253,32.51083,24.67524,47.519253,15.256339,167.442093
3/21/2014,78.127975,94.754143,64.898232,22.758245,64.584641,13.325049,15.721158,6.939135,6.939135,67.67131,87.800507,76.792137,49.258995,24.807566,1506.963501,56.010708,44.49448,25.663931,25.663931,3.488866,15.460703,15.884633,14.155713,10.387969,69.861099,4.318231,18.965626,8.828005,1.940527,107.278114,118.204163,128.833939,8.657293,20.102573,15.877378,25.600048,39.656773,14.221579,52.835468,58.297844,87.324692,38.370815,8.451557,38.788013,158.877487,31.942631,24.976915,46.952919,15.049758,164.647598
